411,0.136429
413,0.699143
415,0.276429
416,0.450857
417,0.954000
418,0.881429
422,0.076571
423,0.026714
427,0.387714
430,0.440000
434,0.042286
437,0.198571
439,0.028143
440,0.045429
443,0.497571
449,0.034714
453,0.349857
455,0.981714
456,0.285000
457,0.952143
462,0.966000
465,0.244286
468,0.456000
470,0.343143
472,0.083286
473,0.190857
476,0.587000
477,0.204857
478,0.020286
479,0.123429
481,0.535571
483,0.053857
485,0.224571
488,0.774714
489,0.025857
492,0.085286
494,0.629286
495,0.771286
498,0.495286
499,0.650429
502,0.097286
503,0.426429
504,0.087286
506,0.244857
508,0.751714
510,0.374571
513,0.044000
519,0.043571
521,0.250429
524,0.526857
528,0.934857
529,0.984429
531,0.496571
537,0.376429
538,0.924571
539,0.421000
540,0.418143
542,0.281000
544,0.976429
549,0.320286
551,0.150286
554,0.017857
557,0.055286
559,0.896143
560,0.087286
563,0.172857
564,0.268857
565,0.075143
567,0.139857
568,0.111571
569,0.050143
570,0.527571
571,0.050429
573,0.355429
574,0.327286
575,0.384000
577,0.200714
578,0.723714
585,0.675000
586,0.785286
593,0.110286
595,0.039857
596,0.058429
597,0.026429
601,0.048857
604,0.737714
605,0.098429
607,0.669571
608,0.075857
610,0.100000
618,0.592571
619,0.653143
622,0.640143
623,0.217571
624,0.965857
626,0.182000
628,0.600000
631,0.491571
632,0.648429
637,0.231429
640,0.042857
641,0.936857
642,0.940429
647,0.706000
648,0.104286
649,0.896429
651,0.106143
653,0.717286
655,0.960286
656,0.112571
657,0.877000
664,0.637143
665,0.231857
666,0.036286
669,0.105429
670,0.836429
671,0.556000
672,0.129000
674,0.942714
675,0.093143
678,0.978429
679,0.533286
681,0.117429
684,0.167714
688,0.937571
694,0.758571
696,0.147000
698,0.175000
702,0.307429
706,0.333429
708,0.285857
710,0.961143
716,0.921000
720,0.051286
729,0.179857
732,0.841714
735,0.794286
737,0.962143
739,0.023143
741,0.186429
747,0.665857
748,0.323286
754,0.042143
755,0.888000
759,0.138143
764,0.129143
765,0.028714
766,0.963571
767,0.369857
770,0.833000
772,0.600571
776,0.762571
779,0.776714
782,0.265143
784,0.077000
786,0.115429
787,0.556857
794,0.456143
795,0.971143
798,0.971000
801,0.516000
807,0.894429
808,0.276286
811,0.255714
812,0.035143
813,0.161714
814,0.217429
816,0.778857
817,0.222714
823,0.033571
826,0.843857
828,0.098000
829,0.175000
831,0.939714
832,0.197429
834,0.951429
836,0.953571
842,0.917429
846,0.911714
847,0.737714
849,0.782143
851,0.086429
855,0.074000
856,0.655000
857,0.045429
859,0.622714
864,0.040857
866,0.971714
867,0.022000
869,0.022571
874,0.980143
876,0.053286
879,0.903143
880,0.610143
881,0.844000
883,0.865000
886,0.792429
889,0.746286
892,0.176714
894,0.669286
896,0.201429
897,0.743571
898,0.461857
902,0.241000
905,0.969429
908,0.181714
909,0.727429
910,0.066857
913,0.059714
914,0.025714
915,0.958714
918,0.111143
920,0.079857
926,0.965571
927,0.057143
928,0.320000
929,0.141286
931,0.080000
932,0.045857
934,0.194714
943,0.718857
944,0.971714
947,0.179857
948,0.072286
949,0.138286
957,0.090571
959,0.976714
968,0.804429
969,0.205714
972,0.072571
973,0.029143
975,0.458857
977,0.078000
979,0.082143
981,0.131286
982,0.981286
983,0.104714
986,0.972571
990,0.040857
993,0.119429
995,0.750571
998,0.972143
1003,0.144429
1004,0.171000
1009,0.352857
1010,0.079429
1012,0.024286
1013,0.410571
1014,0.907143
1016,0.089286
1017,0.653000
1025,0.232571
1026,0.030000
1027,0.110571
1032,0.210286
1034,0.115714
1036,0.640714
1038,0.244714
1039,0.057429
1042,0.854286
1047,0.323714
1048,0.893429
1051,0.985000
1053,0.116143
1055,0.167571
1059,0.032857
1060,0.283857
1061,0.340857
1062,0.169429
1063,0.049857
1064,0.586429
1067,0.965429
1068,0.837000
1070,0.960857
1071,0.134000
1079,0.026143
1081,0.032857
1083,0.039857
1093,0.892857
1094,0.699857
1097,0.039857
1100,0.903857
1102,0.048571
1104,0.183286
1105,0.770000
1106,0.339571
1109,0.490143
1111,0.178571
1113,0.511286
1114,0.199857
1115,0.929429
1117,0.249286
1119,0.976571
1120,0.560143
1121,0.085429
1122,0.979857
1123,0.029000
1125,0.873000
1127,0.184143
1130,0.694429
1132,0.738857
1146,0.961429
1148,0.165429
1151,0.963429
1152,0.051571
1155,0.214143
1156,0.093714
1157,0.114143
1159,0.918000
1160,0.114286
1161,0.417000
1165,0.928857
1166,0.969429
1171,0.460571
1173,0.301571
1175,0.108286
1184,0.584143
1189,0.095714
1193,0.953143
1194,0.046571
1197,0.828429
1198,0.793857
1200,0.560286
1205,0.056714
1207,0.561000
1208,0.965714
1209,0.697571
1210,0.156571
1211,0.702000
1214,0.973286
1215,0.043571
1217,0.101000
1218,0.065286
1219,0.241571
1220,0.084429
1221,0.084571
1224,0.164857
1226,0.095714
1229,0.339571
1231,0.202571
1232,0.961571
1234,0.492857
1236,0.101429
1237,0.955143
1238,0.624143
1239,0.078571
1242,0.436429
1245,0.529286
1247,0.373714
1251,0.927571
1254,0.210857
1256,0.206429
1259,0.041857
1261,0.408143
1262,0.399429
1265,0.102429
1266,0.958429
1267,0.691143
1272,0.209143
1275,0.641286
1276,0.086571
1277,0.861429
1279,0.680429
1282,0.185000
1286,0.779143
1291,0.659286
1293,0.080286
1294,0.965714
1298,0.733857
1300,0.077286
1302,0.269857
1304,0.810571
1305,0.249286
1307,0.166429
1314,0.086857
1317,0.287286
1319,0.164571
1320,0.194000
1324,0.673429
1325,0.387143
1326,0.665143
1327,0.902857
1329,0.895571
1330,0.531286
1332,0.652571
1333,0.425000
1334,0.051000
1335,0.107571
1336,0.106714
1338,0.893143
1346,0.084000
1347,0.211143
1354,0.091429
1355,0.755143
1356,0.587286
1359,0.504429
1360,0.962857
1361,0.649571
1362,0.021000
1368,0.077429
1369,0.525571
1370,0.204000
1374,0.123714
1375,0.637857
1382,0.957429
1383,0.092143
1384,0.722143
1385,0.117000
1388,0.764714
1395,0.969429
1396,0.028286
1400,0.148857
1403,0.756857
1411,0.468000
1415,0.898714
1416,0.170429
1419,0.256286
1421,0.223714
1426,0.147000
1432,0.640857
1434,0.958857
1435,0.039857
1436,0.836571
1439,0.622286
1445,0.101429
1447,0.904286
1448,0.128714
1449,0.916000
1459,0.065429
1461,0.453714
1467,0.967143
1470,0.173286
1471,0.653286
1475,0.382429
1479,0.960571
1482,0.938571
1483,0.087857
1487,0.120857
1492,0.881286
1505,0.937429
1507,0.059000
1510,0.517571
1511,0.266286
1514,0.947143
1515,0.294000
1517,0.039571
1523,0.367429
1526,0.032571
1527,0.184714
1528,0.409286
1531,0.025714
1534,0.098429
1539,0.022286
1540,0.057000
1543,0.044857
1544,0.950000
1547,0.851714
1552,0.914714
1553,0.148857
1554,0.418571
1555,0.424000
1559,0.568000
1560,0.061857
1563,0.189000
1566,0.583714
1568,0.195143
1570,0.217429
1571,0.048857
1574,0.075571
1577,0.890429
1580,0.118571
1584,0.800429
1586,0.790429
1589,0.472000
1590,0.393429
1591,0.517143
1596,0.098714
1598,0.052714
1599,0.048857
1603,0.755000
1605,0.950000
1611,0.230286
1613,0.598000
1619,0.534286
1623,0.781286
1624,0.460143
1626,0.542000
1635,0.216571
1636,0.246571
1638,0.048857
1641,0.051429
1642,0.582857
1643,0.063000
1644,0.745143
1646,0.960000
1655,0.982286
1656,0.618571
1658,0.903571
1659,0.548429
1661,0.570714
1664,0.236857
1665,0.552000
1666,0.149000
1667,0.645571
1670,0.467429
1671,0.104286
1675,0.051143
1680,0.968714
1682,0.971000
1683,0.958571
1684,0.075571
1689,0.619714
1691,0.968286
1693,0.882714
1695,0.960714
1696,0.041000
1699,0.955571
1702,0.966857
1704,0.957571
1706,0.763857
1709,0.067571
1710,0.499857
1712,0.149000
1716,0.968429
1717,0.888857
1718,0.840000
1721,0.972571
1723,0.045286
1726,0.077571
1727,0.808857
1729,0.090286
1737,0.100000
1739,0.276143
1741,0.569857
1742,0.070857
1743,0.371286
1744,0.970286
1746,0.537429
1748,0.027857
1750,0.021143
1759,0.356857
1761,0.107286
1762,0.456857
1765,0.054714
1766,0.123857
1768,0.261571
1771,0.026571
1773,0.045000
1774,0.753714
1775,0.038429
1777,0.200429
1778,0.857286
1781,0.578286
1784,0.259571
1786,0.090429
1787,0.825286
1791,0.265429
1797,0.094000
1798,0.042714
1802,0.040714
1808,0.167286
1809,0.106571
1810,0.926714
1814,0.066286
1820,0.973000
1824,0.543857
1825,0.884857
1834,0.114857
1836,0.815286
1837,0.772571
1839,0.973143
1840,0.939714
1841,0.951143
1843,0.937571
1846,0.655286
1847,0.945857
1848,0.032571
1850,0.492143
1851,0.638000
1853,0.893857
1854,0.178857
1855,0.096000
1857,0.331429
1858,0.321143
1860,0.964857
1866,0.875143
1868,0.038143
1877,0.870857
1881,0.908714
1884,0.973429
1885,0.860714
1887,0.926714
1889,0.038857
1890,0.968714
1892,0.540429
1896,0.966143
1897,0.923286
1898,0.828000
1900,0.670000
1904,0.973286
1905,0.897429
1907,0.200714
1908,0.118714
1912,0.923143
1914,0.371429
1916,0.944571
1919,0.424143
1920,0.386571
1921,0.974000
1924,0.768000
1925,0.595714
1927,0.034000
1930,0.775000
1935,0.938714
1937,0.531714
1942,0.965000
1944,0.180714
1946,0.434429
1954,0.021429
1955,0.464714
1957,0.979571
1958,0.055000
1961,0.489429
1962,0.041429
1965,0.147286
1969,0.577714
1972,0.102429
1976,0.209857
1978,0.867857
1982,0.583857
1984,0.281857
1985,0.048286
1987,0.217000
1988,0.388286
1992,0.030000
1993,0.151000
1994,0.183286
1999,0.071429
2000,0.020000
2002,0.658857
2006,0.091000
2011,0.810000
2013,0.085429
2014,0.881286
2015,0.084286
2016,0.232286
2017,0.910000
2018,0.744143
2021,0.053571
2022,0.101571
2024,0.980286
2027,0.101429
2029,0.719714
2030,0.427571
2031,0.064143
2032,0.113143
2033,0.114857
2035,0.120714
2036,0.145000
2038,0.876429
2041,0.044143
2042,0.444714
2044,0.022857
2046,0.602000
2053,0.738286
2056,0.871429
2057,0.456000
2060,0.751429
2061,0.847857
2068,0.097000
2071,0.089571
2073,0.561714
2075,0.034429
2078,0.930857
2080,0.027286
2082,0.814571
2083,0.283429
2084,0.416714
2087,0.123286
2091,0.269143
2096,0.044714
2101,0.851143
2106,0.533714
2111,0.206429
2112,0.468143
2115,0.850429
2118,0.798714
2119,0.891000
2122,0.055429
2123,0.207714
2125,0.890143
2127,0.791571
2130,0.774571
2133,0.069857
2136,0.666429
2138,0.567143
2139,0.868429
2141,0.394714
2142,0.469714
2143,0.750000
2145,0.033143
2146,0.327286
2147,0.351857
2149,0.962429
2150,0.958571
2151,0.531571
2154,0.586000
2157,0.165714
2163,0.034000
2164,0.037571
2165,0.873857
2172,0.131429
2174,0.393714
2175,0.879143
2180,0.387286
2183,0.854143
2193,0.171857
2196,0.615286
2200,0.034429
2204,0.030429
2205,0.138714
2207,0.121429
2211,0.768857
2212,0.742714
2216,0.027286
2218,0.212571
2221,0.062286
2223,0.111429
2226,0.505714
2231,0.105429
2237,0.055143
2238,0.204286
2243,0.094000
2244,0.388571
2250,0.859286
2252,0.216571
2254,0.958714
2256,0.054571
2267,0.282429
2268,0.819000
2269,0.312857
2270,0.026571
2272,0.498286
2275,0.302714
2276,0.223571
2277,0.744000
2278,0.802571
2280,0.143429
2282,0.904714
2286,0.880571
2289,0.924429
2293,0.102000
2298,0.093571
2303,0.034286
2305,0.501143
2306,0.788000
2310,0.824714
2311,0.085286
2314,0.792286
2315,0.377714
2320,0.698000
2322,0.934714
2324,0.122143
2325,0.909143
2326,0.910286
2328,0.868857
2329,0.055286
2330,0.792143
2336,0.812000
2337,0.711286
2340,0.042857
2343,0.230000
2345,0.063429
2346,0.916000
2348,0.043714
2349,0.155857
2350,0.852857
2352,0.058714
2353,0.085857
2356,0.525286
2357,0.385714
2360,0.648000
2363,0.029429
2366,0.796000
2369,0.287714
2371,0.424143
2373,0.292857
2374,0.053286
2376,0.270286
2377,0.106857
2378,0.043143
2380,0.042571
2381,0.773429
2382,0.899857
2383,0.091714
2384,0.271857
2387,0.191571
2388,0.329571
2391,0.090143
2392,0.421143
2395,0.923714
2398,0.829286
2400,0.193571
2405,0.072286
2408,0.757571
2409,0.201143
2410,0.184000
2412,0.659000
2413,0.395857
2414,0.970143
2419,0.100000
2421,0.101429
2422,0.860714
2423,0.468571
2424,0.415286
2427,0.119000
2431,0.110571
2433,0.462286
2437,0.839286
2438,0.080714
2442,0.819857
2443,0.027143
2444,0.886143
2446,0.818000
2447,0.553714
2450,0.042000
2451,0.924571
2452,0.579429
2453,0.963286
2456,0.870286
2457,0.537714
2461,0.540429
2462,0.811429
2465,0.803714
2467,0.955429
2471,0.846143
2473,0.866571
2477,0.194571
2478,0.963286
2480,0.165571
2483,0.035429
2486,0.546857
2489,0.878286
2491,0.031571
2493,0.150571
2494,0.723857
2497,0.407857
2499,0.911000
2502,0.696857
2510,0.068714
2511,0.629429
2512,0.050714
2515,0.540000
2519,0.677714
2526,0.818571
2529,0.388857
2531,0.849000
2532,0.398143
2538,0.042000
2539,0.939429
2540,0.873286
2543,0.433429
2550,0.905286
2551,0.869571
2558,0.268000
2561,0.029429
2562,0.333000
2563,0.171714
2567,0.610857
2568,0.068143
2575,0.167143
2581,0.980429
2584,0.655143
2585,0.971429
2586,0.517571
2593,0.044286
2594,0.739429
2604,0.078429
2605,0.048857
2607,0.446143
2614,0.046143
2616,0.078286
2617,0.043714
2618,0.268857
2619,0.235286
2625,0.041714
2626,0.765857
2630,0.945571
2633,0.937143
2646,0.141857
2649,0.854429
2655,0.166714
2658,0.239143
2660,0.281571
2661,0.104857
2664,0.906857
2665,0.577714
2668,0.448143
2670,0.053286
2671,0.816000
2672,0.073000
2675,0.945286
2678,0.777000
2680,0.744857
2681,0.364429
2685,0.316571
2686,0.360714
2687,0.914000
2691,0.094429
2697,0.097429
2698,0.402429
2699,0.901286
2700,0.220571
2701,0.135714
2705,0.495143
2708,0.333571
2709,0.047571
2710,0.143286
2713,0.578000
2714,0.172714
2717,0.957857
2729,0.185143
2731,0.309286
2732,0.027571
2735,0.049857
2738,0.229714
2739,0.253857
2740,0.698714
2746,0.609143
2754,0.038571
2755,0.903286
2759,0.178857
2762,0.414286
2763,0.094143
2769,0.027429
2770,0.041000
2771,0.402714
2773,0.364429
2778,0.691000
2780,0.059286
2781,0.386857
2782,0.078143
2784,0.522429
2785,0.155857
2788,0.864143
2789,0.679857
2790,0.158143
2795,0.827857
2796,0.463714
2797,0.306286
2802,0.224857
2803,0.255000
2804,0.935143
2805,0.319714
2810,0.103857
2812,0.136000
2816,0.273286
2818,0.217857
2819,0.361286
2822,0.631143
2823,0.228000
2826,0.305286
2827,0.326000
2831,0.367857
2832,0.038857
2834,0.401857
2837,0.114571
2839,0.136000
2840,0.891571
2841,0.830286
2847,0.772429
2851,0.764429
2852,0.211286
2855,0.917286
2857,0.896000
2858,0.342857
2860,0.696286
2863,0.949143
2864,0.962286
2866,0.167286
2867,0.953143
2873,0.473429
2875,0.830286
2877,0.371571
2878,0.807000
2879,0.318571
2886,0.044143
2888,0.064000
2892,0.028143
2895,0.909857
2896,0.728286
2897,0.283857
2898,0.263571
2900,0.413571
2903,0.979857
2904,0.148857
2905,0.924571
2908,0.801429
2914,0.272000
2917,0.955714
2918,0.068286
2920,0.067286
2921,0.493143
2930,0.698429
2933,0.923857
2938,0.634429
2940,0.197571
2947,0.593286
2950,0.968571
2953,0.188857
2955,0.852143
2958,0.259857
2959,0.064714
2960,0.425429
2961,0.827571
2962,0.102429
2963,0.231000
2966,0.673143
2968,0.237857
2971,0.105714
2972,0.127571
2973,0.057714
2974,0.069429
2976,0.349286
2981,0.134286
2984,0.862286
2988,0.207857
2989,0.080143
2992,0.874571
2993,0.071857
2995,0.045143
2997,0.118000
2999,0.863000
3003,0.205286
3005,0.301571
3010,0.069000
3011,0.112143
3015,0.170143
3023,0.026429
3027,0.908429
3028,0.055571
3030,0.067714
3031,0.082286
3032,0.597429
3034,0.342143
3037,0.364286
3038,0.345429
3041,0.120571
3047,0.866000
3049,0.419714
3050,0.201857
3051,0.377000
3054,0.244429
3057,0.684429
3060,0.180143
3061,0.496857
3066,0.231571
3067,0.921714
3069,0.851286
3076,0.051000
3078,0.178286
3083,0.839857
3084,0.894429
3086,0.024714
3087,0.098429
3088,0.924000
3091,0.339571
3092,0.214429
3093,0.029857
3098,0.937286
3099,0.026143
3103,0.078571
3105,0.348429
3106,0.036714
3108,0.126857
3109,0.954714
3114,0.938286
3116,0.704143
3117,0.973286
3119,0.979429
3126,0.206714
3128,0.118571
3133,0.697857
3137,0.858714
3139,0.120000
3148,0.331000
3154,0.063286
3155,0.169429
3158,0.033571
3160,0.977571
3165,0.830143
3178,0.310000
3180,0.731571
3182,0.726857
3183,0.363857
3184,0.152429
3186,0.109857
3187,0.605000
3188,0.761857
3190,0.081857
3191,0.837571
3194,0.266143
3197,0.261571
3199,0.093143
3203,0.403143
3204,0.424143
3205,0.719714
3208,0.693714
3210,0.483429
3211,0.258857
3213,0.052143
3218,0.579429
3219,0.255857
3222,0.366714
3226,0.162000
3227,0.953000
3229,0.447000
3234,0.193857
3238,0.740714
3242,0.172714
3244,0.182714
3247,0.790857
3248,0.568286
3252,0.216429
3255,0.327714
3259,0.841571
3261,0.330571
3265,0.841571
3267,0.133857
3268,0.039286
3269,0.957000
3271,0.935571
3276,0.876714
3279,0.230286
3285,0.391429
3288,0.104429
3292,0.469571
3293,0.080857
3294,0.144857
3297,0.824000
3299,0.022000
3301,0.280143
3302,0.697000
3303,0.551143
3304,0.657714
3306,0.842286
3309,0.084714
3310,0.147429
3314,0.209000
3321,0.587286
3322,0.387000
3324,0.062143
3328,0.317286
3329,0.865714
3333,0.913143
3334,0.906286
3336,0.057000
3337,0.242571
3340,0.041571
3341,0.928286
3342,0.170714
3345,0.952571
3356,0.278000
3357,0.404000
3361,0.650143
3362,0.027571
3365,0.486143
3367,0.806429
3373,0.029571
3374,0.859000
3379,0.088571
3380,0.328857
3383,0.854571
3385,0.890857
3386,0.795571
3389,0.776429
3390,0.131286
3391,0.194857
3392,0.719286
3395,0.247000
3400,0.128286
3403,0.836143
3407,0.704571
3410,0.907571
3412,0.028143
3414,0.234857
3417,0.047857
3418,0.101857
3420,0.314714
3422,0.294000
3423,0.269571
3427,0.891429
3431,0.356571
3432,0.907571
3434,0.068286
3435,0.317286
3436,0.941286
3437,0.158000
3439,0.122143
3443,0.424857
3444,0.074714
3445,0.024429
3447,0.832429
3448,0.331571
3449,0.759714
3450,0.350000
3453,0.634429
3456,0.907571
3457,0.688429
3458,0.646000
3462,0.644429
3470,0.734429
3471,0.820143
3472,0.059571
3474,0.058286
3477,0.785571
3478,0.343000
3479,0.779429
3480,0.816714
3481,0.056143
3484,0.956000
3485,0.957143
3490,0.076143
3491,0.894714
3492,0.821429
3493,0.665000
3495,0.203857
3497,0.132286
3503,0.150714
3509,0.396143
3513,0.082714
3515,0.106143
3522,0.265571
3526,0.024000
3530,0.043571
3532,0.578571
3533,0.848714
3536,0.763286
3538,0.583143
3540,0.474429
3548,0.250000
3549,0.331143
3550,0.382857
3551,0.054857
3552,0.187857
3553,0.222571
3556,0.063000
3560,0.503714
3562,0.955714
3572,0.182857
3579,0.138143
3585,0.341429
3587,0.294143
3588,0.636429
3590,0.103286
3591,0.801857
3594,0.041143
3596,0.067571
3597,0.850714
3603,0.097143
3610,0.811286
3611,0.483857
3612,0.046571
3614,0.039143
3615,0.928143
3617,0.802286
3618,0.955714
3620,0.027714
3622,0.613714
3624,0.159571
3627,0.894714
3637,0.050429
3638,0.758429
3640,0.125143
3642,0.303143
3650,0.298429
3653,0.143857
3655,0.930143
3657,0.768286
3662,0.315286
3664,0.043714
3665,0.617571
3668,0.026286
3669,0.034143
3670,0.387143
3674,0.109857
3675,0.695429
3676,0.698857
3678,0.860429
3680,0.426286
3681,0.056429
3684,0.101429
3685,0.190714
3686,0.790714
3688,0.375429
3691,0.677000
3692,0.808143
3693,0.091286
3695,0.338143
3696,0.784000
3698,0.095857
3699,0.852143
3702,0.835286
3704,0.468000
3706,0.309714
3707,0.125857
3708,0.771571
3711,0.148429
3715,0.200286
3717,0.838857
3721,0.053714
3723,0.078429
3725,0.842571
3729,0.834000
3732,0.338857
3733,0.227286
3736,0.755143
3740,0.038429
3745,0.173571
3747,0.834571
3748,0.188429
3750,0.309000
3753,0.076714
3754,0.767857
3756,0.467286
3758,0.801286
3761,0.941429
3765,0.211286
3767,0.979286
3769,0.511571
3772,0.949714
3773,0.473143
3774,0.959143
3775,0.882571
3776,0.040857
3779,0.854000
3786,0.306143
3787,0.726143
3788,0.584286
3789,0.905857
3790,0.255286
3795,0.493429
3797,0.540000
3799,0.062286
3801,0.101714
3804,0.269714
3806,0.174714
3807,0.320000
3808,0.951143
3809,0.295857
3810,0.867571
3812,0.850857
3813,0.095857
3816,0.879857
3819,0.155000
3822,0.853286
3824,0.821143
3830,0.495857
3831,0.528571
3834,0.912857
3835,0.245857
3841,0.591429
3842,0.524429
3844,0.772143
3845,0.945571
3846,0.060143
3847,0.416286
3849,0.065286
3854,0.436000
3860,0.079429
3861,0.376571
3863,0.952000
3864,0.422000
3865,0.339143
3866,0.219714
3870,0.871286
3872,0.343000
3874,0.758714
3877,0.358000
3879,0.909429
3880,0.099000
3882,0.216000
3883,0.313286
3884,0.889000
3885,0.854286
3891,0.641857
3895,0.964286
3897,0.571571
3900,0.101429
3902,0.707571
3903,0.096000
3905,0.132714
3907,0.229571
3909,0.223143
3911,0.818857
3916,0.258571
3918,0.909286
3921,0.318000
3922,0.089000
3923,0.366571
3928,0.168571
3930,0.057143
3938,0.707143
3941,0.109429
3942,0.967143
3944,0.180571
3945,0.126857
3948,0.276857
3949,0.832286
3958,0.236286
3963,0.968857
3965,0.201571
3969,0.569143
3971,0.648429
3977,0.080714
3978,0.608714
3979,0.048286
3980,0.941286
3981,0.978286
3983,0.935857
3984,0.980286
3985,0.925000
3996,0.954857
3997,0.963000
3998,0.044429
4004,0.939714
4007,0.163714
4008,0.887286
4009,0.985286
4011,0.912857
4012,0.962286
4020,0.983857
4023,0.841286
4027,0.778286
4032,0.880143
4033,0.902714
4034,0.984714
4037,0.970286
4038,0.641857
4041,0.986714
4043,0.986571
4045,0.836857
4047,0.950571
4049,0.888714
4050,0.949714
4051,0.971429
4053,0.960286
4055,0.905714
4057,0.962714
4058,0.987429
4059,0.987714
4063,0.931429
4067,0.968286
4068,0.986857
4069,0.971571
4073,0.969000
4074,0.930286
4075,0.905714
4076,0.983857
4078,0.980714
4079,0.923000
4080,0.961571
4082,0.383571
4085,0.939143
4086,0.981143
4087,0.078143
4089,0.922429
4092,0.882429
4094,0.973143
4096,0.932571
4098,0.975000
4099,0.708286
4100,0.062143
4102,0.929429
4104,0.968714
4107,0.162857
4109,0.982000
4110,0.936857
4115,0.923143
4118,0.965714
4119,0.974286
4120,0.984286
4123,0.557286
4128,0.961429
4131,0.955714
4132,0.987714
4139,0.985571
4142,0.964143
4144,0.946429
4151,0.985000
4153,0.896143
4154,0.789000
4156,0.769571
4158,0.883000
4159,0.974286
4165,0.969000
4166,0.853714
4167,0.957286
4175,0.943714
4177,0.900286
4180,0.878000
4181,0.051429
4184,0.021000
4188,0.322714
4189,0.477571
4190,0.953571
4191,0.829714
4193,0.160143
4195,0.027286
4198,0.953000
4199,0.084143
4201,0.259571
4202,0.152714
4203,0.043143
4205,0.477714
4207,0.413571
4209,0.070857
4210,0.910429
4212,0.034000
4215,0.127571
4216,0.055571
4224,0.865714
4229,0.029429
4235,0.214286
4239,0.038000
4240,0.831143
4242,0.044714
4245,0.035857
4246,0.968143
4248,0.477429
4251,0.485571
4252,0.220571
4257,0.418571
4259,0.070286
4260,0.460571
4262,0.350571
4263,0.054000
4264,0.041571
4265,0.230571
4267,0.091857
4269,0.787000
4271,0.039714
4275,0.023143
4279,0.034143
4281,0.172143
4282,0.846714
4285,0.764429
4287,0.072429
4289,0.552143
4293,0.614286
4294,0.027857
4297,0.751000
4298,0.105143
4307,0.929143
4308,0.272857
4309,0.031857
4310,0.075857
4312,0.483286
4314,0.071429
4315,0.204286
4318,0.809714
4320,0.091429
4330,0.920143
4335,0.937429
4336,0.978143
4337,0.013714
4339,0.953143
4341,0.270143
4343,0.978714
4346,0.229857
4347,0.205571
4349,0.709286
4350,0.280571
4351,0.019143
4356,0.972429
4357,0.886714
4360,0.871857
4362,0.154571
4363,0.289857
4367,0.024714
4368,0.052714
4370,0.144000
4371,0.709143
4372,0.761286
4376,0.061857
4379,0.799571
4380,0.035429
4381,0.963857
4385,0.037143
4387,0.303571
4388,0.292571
4389,0.683286
4398,0.022143
4399,0.047429
4400,0.799000
4403,0.697714
4411,0.814571
4412,0.643857
4413,0.842571
4417,0.630857
4421,0.054857
4424,0.839429
4427,0.777429
4429,0.822000
4433,0.033286
4434,0.310714
4436,0.983143
4438,0.043429
4442,0.041143
4445,0.253429
4446,0.389714
4452,0.974000
4455,0.676143
4458,0.031429
4460,0.626857
4463,0.889286
4464,0.087143
4465,0.936857
4467,0.957000
4471,0.123286
4478,0.042143
4480,0.124286
4484,0.040000
4485,0.984143
4488,0.953286
4490,0.660571
4491,0.654857
4492,0.174286
4494,0.057857
4497,0.949429
4501,0.780000
4502,0.968000
4503,0.060286
4504,0.047143
4505,0.214571
4510,0.237000
4513,0.063286
4514,0.864429
4515,0.054143
4517,0.019857
4518,0.291429
4519,0.930143
4520,0.782571
